0.004670, 0.001479, 0.000006
0.005126, 0.001502, 0.000008
0.004967, 0.001624, 0.000009
0.005404, 0.001438, 0.000008
0.006179, 0.001741, 0.000009
0.004290, 0.001436, 0.000006
0.005382, 0.001708, 0.000008
0.004532, 0.001408, 0.000023
0.004303, 0.001313, 0.000006
0.005211, 0.001439, 0.000008
0.004743, 0.001440, 0.000008
0.004449, 0.001388, 0.000007
0.004691, 0.001389, 0.000007
0.004545, 0.001680, 0.000007
0.004360, 0.001384, 0.000007
0.005617, 0.001345, 0.000008
0.005301, 0.001607, 0.000009
0.004435, 0.001352, 0.000007
0.004493, 0.001211, 0.000008
0.004663, 0.001250, 0.000008
0.004466, 0.001503, 0.000007
0.004282, 0.001252, 0.000009
0.004722, 0.001603, 0.000008
0.004593, 0.001508, 0.000009
0.004221, 0.001239, 0.000009
0.004393, 0.001442, 0.000008
0.004784, 0.001583, 0.000009
0.004557, 0.001712, 0.000009
0.004457, 0.001317, 0.000008
0.004233, 0.001379, 0.000009
0.004584, 0.001582, 0.000008
0.004598, 0.001541, 0.000008
0.004851, 0.001470, 0.000008
0.004436, 0.001478, 0.000008
0.004702, 0.001517, 0.000008
0.004520, 0.001333, 0.000009
0.004408, 0.001479, 0.000009
0.004493, 0.001560, 0.000009
0.004341, 0.001321, 0.000025
0.004310, 0.001286, 0.000031
0.004884, 0.001593, 0.000008
0.004637, 0.001316, 0.000009
0.004563, 0.001583, 0.000009
0.004630, 0.003225, 0.000025
0.004712, 0.003079, 0.000009
0.004943, 0.003311, 0.000023
0.004490, 0.003354, 0.000010
0.004990, 0.003209, 0.000032
0.005352, 0.003555, 0.000011
0.005393, 0.003123, 0.000010
0.005316, 0.003521, 0.000010
0.005582, 0.003326, 0.000010
0.005719, 0.003736, 0.000027
0.007222, 0.004111, 0.000013
0.005694, 0.003192, 0.000012
0.006967, 0.004177, 0.000013
0.006236, 0.003635, 0.000010
0.006212, 0.003673, 0.000011
0.007285, 0.003708, 0.000013
0.006406, 0.002583, 0.000011
0.006722, 0.003410, 0.000011
0.006894, 0.003761, 0.000012
0.006601, 0.003493, 0.000055
0.007324, 0.003779, 0.000014
0.007129, 0.003091, 0.000012
0.007417, 0.003434, 0.000012
0.008181, 0.003460, 0.000014
0.007634, 0.003957, 0.000014
0.007322, 0.002825, 0.000011
0.007455, 0.003914, 0.000031
0.007623, 0.003594, 0.000013
0.007811, 0.003344, 0.000012
0.007724, 0.003068, 0.000012
0.011049, 0.004142, 0.000016
0.008002, 0.003010, 0.000013
0.008028, 0.002851, 0.000013
0.008157, 0.003395, 0.000013
0.008253, 0.002689, 0.000013
0.008165, 0.003388, 0.000013
0.008463, 0.003671, 0.000016
0.008267, 0.003067, 0.000013
0.008016, 0.003164, 0.000013
0.008256, 0.003471, 0.000013
0.008203, 0.003745, 0.000013
0.008190, 0.003424, 0.000013
0.008289, 0.003632, 0.000013
0.008189, 0.003362, 0.000014
0.008139, 0.003098, 0.000013
0.008278, 0.003192, 0.000014
0.008247, 0.003405, 0.000013
0.008029, 0.003406, 0.000064
0.008534, 0.003059, 0.000014
0.008405, 0.003787, 0.000014
0.008051, 0.003320, 0.000013
0.008195, 0.002938, 0.000030
0.008195, 0.003166, 0.000014
0.007970, 0.003698, 0.000013
0.008604, 0.002975, 0.000014
0.008328, 0.003949, 0.000014
0.008675, 0.003261, 0.000014
0.008635, 0.003519, 0.000015
0.008396, 0.003304, 0.000014
0.008466, 0.003166, 0.000014
0.008271, 0.003099, 0.000014
0.008416, 0.003152, 0.000014
0.008508, 0.003440, 0.000014
0.008380, 0.003388, 0.000027
0.008629, 0.003689, 0.000038
0.014468, 0.004104, 0.000020
0.010266, 0.002803, 0.000018
0.009764, 0.002108, 0.000016
0.010128, 0.003157, 0.000017
0.012777, 0.004149, 0.000021
0.013225, 0.004968, 0.000022
0.015978, 0.002851, 0.000020
0.016093, 0.002474, 0.000021
0.015210, 0.004530, 0.000021
0.010363, 0.004077, 0.000020
0.011637, 0.003504, 0.000020
0.009992, 0.003543, 0.000019
0.011080, 0.004018, 0.000020
0.009194, 0.003333, 0.000020
0.008695, 0.003867, 0.000016
0.010277, 0.003947, 0.000020
0.009210, 0.003795, 0.000020
0.008338, 0.003231, 0.000018
0.008414, 0.003099, 0.000017
0.008870, 0.003564, 0.000020
0.009945, 0.003515, 0.000017
0.008525, 0.002834, 0.000016
0.008235, 0.002974, 0.000020
0.008321, 0.003657, 0.000020
0.012154, 0.004188, 0.000023
0.008001, 0.002926, 0.000018
0.008222, 0.003606, 0.000021
0.008016, 0.002930, 0.000018
0.008173, 0.003636, 0.000020
0.012419, 0.003627, 0.000023
0.009376, 0.002431, 0.000021
0.008752, 0.003500, 0.000021
0.010395, 0.004177, 0.000021
0.010272, 0.004393, 0.000022
0.009530, 0.003814, 0.000022
0.008250, 0.003585, 0.000021
0.008271, 0.003167, 0.000020
0.008531, 0.003237, 0.000021
0.008164, 0.003499, 0.000020
0.008963, 0.002676, 0.000019
0.009074, 0.002724, 0.000020
0.009821, 0.003242, 0.000020
0.009171, 0.003774, 0.000022
0.008144, 0.003235, 0.000020
0.008469, 0.003517, 0.000021
0.008070, 0.003130, 0.000018
0.008092, 0.003113, 0.000020
0.009481, 0.002997, 0.000023
0.008084, 0.003255, 0.000021
0.007733, 0.003059, 0.000020
0.008962, 0.004367, 0.000023
0.008393, 0.002735, 0.000019
0.008772, 0.004034, 0.000023
0.008260, 0.003031, 0.000022
0.008091, 0.002932, 0.000020
0.007811, 0.003048, 0.000019
0.008091, 0.003119, 0.000020
0.008252, 0.003048, 0.000020
0.007967, 0.003097, 0.000019
0.008328, 0.003931, 0.000019
0.008857, 0.003136, 0.000019
0.008068, 0.002915, 0.000019
0.008097, 0.003558, 0.000020
0.009570, 0.007021, 0.000024
0.008327, 0.006141, 0.000022
0.008620, 0.005535, 0.000020
0.009831, 0.007920, 0.000025
0.010665, 0.011923, 0.000025
0.008857, 0.006923, 0.000024
0.009044, 0.005840, 0.000020
0.010539, 0.008011, 0.000025
0.009779, 0.008606, 0.000026
0.009403, 0.005389, 0.000023
0.010871, 0.010879, 0.000025
0.011167, 0.006336, 0.000027
0.011171, 0.009478, 0.000026
0.010361, 0.009731, 0.000040
0.010704, 0.010426, 0.000025
0.011299, 0.010225, 0.000026
0.009813, 0.008570, 0.000027
0.010650, 0.009592, 0.000027
0.010667, 0.007214, 0.000027
0.010756, 0.008940, 0.000027
0.010519, 0.010239, 0.000025
0.012138, 0.007830, 0.000027
0.010893, 0.011596, 0.000024
0.012623, 0.006712, 0.000037
0.011500, 0.008987, 0.000028
0.012312, 0.010155, 0.000028
0.012497, 0.006470, 0.000028
0.011771, 0.010980, 0.000025
0.011857, 0.006320, 0.000028
0.011890, 0.005577, 0.000028
0.013263, 0.008829, 0.000028
0.015912, 0.011522, 0.000030
0.012673, 0.009059, 0.000029
0.014511, 0.005581, 0.000029
0.017833, 0.009681, 0.000032
0.015042, 0.007897, 0.000029
0.017355, 0.008381, 0.000033
0.013159, 0.008749, 0.000028
0.018242, 0.008917, 0.000032
0.018279, 0.009728, 0.000032
0.013128, 0.010815, 0.000029
0.017997, 0.006577, 0.000034
0.013818, 0.008328, 0.000030
0.019054, 0.007890, 0.000032
0.019036, 0.005599, 0.000048
0.014709, 0.008187, 0.000030
0.013473, 0.008831, 0.000030
0.015989, 0.012188, 0.000031
0.014889, 0.006162, 0.000031
0.014291, 0.006878, 0.000030
0.014384, 0.007827, 0.000031
0.019504, 0.011064, 0.000033
0.014343, 0.006759, 0.000031
0.014489, 0.010116, 0.000043
0.014136, 0.010376, 0.000027
0.014263, 0.007446, 0.000027
0.014214, 0.009596, 0.000026
0.014424, 0.009685, 0.000029
0.014501, 0.006836, 0.000035
0.015727, 0.011130, 0.000031
0.017059, 0.006267, 0.000034
0.014933, 0.010043, 0.000029
0.015551, 0.011712, 0.000031
0.015685, 0.009240, 0.000028
0.016714, 0.006287, 0.000032
0.025576, 0.009922, 0.000037
0.015680, 0.012353, 0.000031
0.015588, 0.007328, 0.000032
0.015430, 0.007165, 0.000032
0.015015, 0.007582, 0.000030
0.014948, 0.006170, 0.000033
0.015199, 0.007319, 0.000032
0.015392, 0.011293, 0.000029
0.015776, 0.008216, 0.000033
0.015549, 0.007691, 0.000034
0.015629, 0.009505, 0.000031
0.015535, 0.008460, 0.000032
0.015283, 0.006278, 0.000033
0.015129, 0.007807, 0.000032
0.015323, 0.006125, 0.000035
0.015445, 0.010583, 0.000031
0.015753, 0.008855, 0.000034
0.017333, 0.007549, 0.000036
0.017339, 0.006201, 0.000037
0.016441, 0.005552, 0.000034
0.017294, 0.006973, 0.000035
0.017051, 0.007782, 0.000037
0.017155, 0.007307, 0.000037
0.016011, 0.006972, 0.000035
0.015697, 0.009322, 0.000034
0.015523, 0.007569, 0.000036
0.015371, 0.009983, 0.000032
0.015625, 0.006571, 0.000037
0.015395, 0.007827, 0.000034
0.015481, 0.006763, 0.000035
0.015754, 0.010067, 0.000033
0.015934, 0.007034, 0.000036
0.020948, 0.007705, 0.000037
0.019140, 0.006397, 0.000036
0.020402, 0.007580, 0.000038
0.021226, 0.011111, 0.000038
0.030975, 0.007755, 0.000043
0.024217, 0.010721, 0.000040
0.016360, 0.006552, 0.000036
0.017860, 0.007366, 0.000038
0.017330, 0.010608, 0.000037
0.016721, 0.012599, 0.000036
0.016353, 0.009205, 0.000037
0.018739, 0.006390, 0.000038
0.018757, 0.008903, 0.000038
0.016588, 0.006145, 0.000038
0.019054, 0.006717, 0.000038
0.016448, 0.010912, 0.000036
0.017911, 0.006425, 0.000040
0.015959, 0.010160, 0.000037
0.016141, 0.010591, 0.000036
0.016147, 0.011381, 0.000036
0.016196, 0.007980, 0.000038
0.016540, 0.005658, 0.000039
0.015966, 0.007063, 0.000038
0.016342, 0.011427, 0.000036
0.016016, 0.006475, 0.000039
0.015931, 0.009457, 0.000038
0.016210, 0.006856, 0.000038
0.016152, 0.008250, 0.000038
0.016098, 0.007846, 0.000037
0.016211, 0.007872, 0.000043
0.016033, 0.008164, 0.000038
0.015782, 0.006165, 0.000037
0.016366, 0.007290, 0.000039
0.017772, 0.006247, 0.000041
0.016498, 0.008509, 0.000040
0.015620, 0.011007, 0.000038
0.015965, 0.010354, 0.000039
0.015816, 0.006310, 0.000039
0.015593, 0.008305, 0.000039
0.015511, 0.010972, 0.000038
0.015643, 0.010668, 0.000037
0.016530, 0.011581, 0.000040
0.015376, 0.009524, 0.000036
0.015613, 0.007036, 0.000039
0.015794, 0.005931, 0.000038
0.015700, 0.005380, 0.000036
0.015377, 0.008333, 0.000096
0.015636, 0.009297, 0.000032
0.016268, 0.010792, 0.000038
0.015470, 0.010381, 0.000034
0.015536, 0.006585, 0.000037
0.015367, 0.008188, 0.000033
0.015526, 0.011455, 0.000035
0.015330, 0.011429, 0.000033
0.016649, 0.006629, 0.000040
0.015286, 0.008505, 0.000035
0.015550, 0.007405, 0.000037
0.015482, 0.010671, 0.000034
0.019217, 0.007952, 0.000042
0.015228, 0.008998, 0.000033
0.015472, 0.009027, 0.000034
0.015985, 0.005379, 0.000042
0.015986, 0.005902, 0.000041
0.015585, 0.008297, 0.000034
0.015480, 0.008758, 0.000040
0.015773, 0.007918, 0.000041
0.015692, 0.009064, 0.000040
0.015716, 0.006214, 0.000042
0.015704, 0.007886, 0.000043
0.015803, 0.008424, 0.000041
0.016087, 0.008181, 0.000042
0.015484, 0.006430, 0.000043
0.017043, 0.006192, 0.000043
0.015983, 0.006638, 0.000042
0.015977, 0.006967, 0.000044
0.015650, 0.008002, 0.000043
0.015661, 0.009519, 0.000043
0.015423, 0.009281, 0.000041
0.015875, 0.010513, 0.000059
0.015625, 0.007456, 0.000040
0.015257, 0.009378, 0.000038
0.015097, 0.006896, 0.000039
0.015593, 0.008538, 0.000038
0.016455, 0.008693, 0.000043
0.015525, 0.007368, 0.000040
0.015761, 0.009103, 0.000041
0.015436, 0.010578, 0.000039
0.022265, 0.011155, 0.000048
0.017746, 0.005907, 0.000058
0.015024, 0.007843, 0.000043
0.015533, 0.007135, 0.000041
0.015466, 0.011048, 0.000038
0.015666, 0.005347, 0.000045
0.015418, 0.008216, 0.000040
0.015387, 0.010317, 0.000040
0.015263, 0.006170, 0.000044
0.015222, 0.007402, 0.000054
0.015357, 0.007773, 0.000042
0.015681, 0.010433, 0.000042
0.015027, 0.006659, 0.000044
0.015412, 0.008780, 0.000040
0.015482, 0.005988, 0.000046
0.015318, 0.009562, 0.000042
0.015628, 0.010066, 0.000040
0.015147, 0.006645, 0.000043
0.018757, 0.009110, 0.000049
0.017153, 0.008523, 0.000047
0.015843, 0.009988, 0.000045
0.015358, 0.008024, 0.000045
0.015204, 0.010983, 0.000043
0.015821, 0.008283, 0.000047
0.015261, 0.007103, 0.000047
0.015535, 0.010002, 0.000045
0.015522, 0.010290, 0.000044
0.018976, 0.007626, 0.000049
0.015705, 0.007368, 0.000048
0.015570, 0.007796, 0.000060
0.015597, 0.009431, 0.000044
0.015535, 0.008695, 0.000045
0.015125, 0.011245, 0.000042
0.015169, 0.010658, 0.000043
0.015199, 0.010822, 0.000039
0.016289, 0.011484, 0.000047
0.014897, 0.007081, 0.000046
0.014940, 0.008930, 0.000043
0.015352, 0.010237, 0.000042
0.015020, 0.009334, 0.000044
0.015142, 0.007186, 0.000057
0.015428, 0.008460, 0.000058
0.015248, 0.007380, 0.000046
0.015142, 0.008441, 0.000046
0.014919, 0.010125, 0.000043
0.015306, 0.010944, 0.000042
0.015043, 0.006003, 0.000047
0.014878, 0.010565, 0.000058
0.014742, 0.007898, 0.000045
0.014963, 0.008319, 0.000046
0.014639, 0.009389, 0.000045
0.015017, 0.007960, 0.000047
0.015013, 0.010121, 0.000046
0.015252, 0.006986, 0.000049
0.015194, 0.011583, 0.000044
0.015161, 0.006671, 0.000049
0.014963, 0.006884, 0.000049
0.015310, 0.007411, 0.000048
0.015212, 0.010344, 0.000058
0.015344, 0.008178, 0.000049
0.017563, 0.006820, 0.000064
0.015063, 0.007361, 0.000061
0.015049, 0.010070, 0.000043
0.015194, 0.010704, 0.000046
0.015258, 0.006205, 0.000047
0.015213, 0.007223, 0.000047
0.014972, 0.005881, 0.000049
0.015322, 0.008763, 0.000045
0.014921, 0.009063, 0.000045
0.015006, 0.009671, 0.000045
0.014911, 0.006255, 0.000048
0.015371, 0.009174, 0.000049
0.015413, 0.022344, 0.000044
0.015851, 0.031474, 0.000043
0.015850, 0.012421, 0.000045
0.015998, 0.022749, 0.000043
0.016036, 0.012336, 0.000046
0.016612, 0.013792, 0.000046
0.016373, 0.011836, 0.000048
0.016628, 0.012300, 0.000062
0.016518, 0.012430, 0.000049
0.016011, 0.019970, 0.000046
0.016483, 0.015858, 0.000046
0.016396, 0.014551, 0.000045
0.016669, 0.032943, 0.000044
0.016784, 0.012616, 0.000047
0.016627, 0.022276, 0.000045
0.017042, 0.013382, 0.000048
0.017076, 0.024955, 0.000045
0.017177, 0.012797, 0.000048
0.017056, 0.023837, 0.000059
0.017569, 0.016391, 0.000045
0.026407, 0.013357, 0.000061
0.018760, 0.028190, 0.000046
0.019685, 0.026839, 0.000047
0.017743, 0.011892, 0.000052
0.018120, 0.024887, 0.000045
0.018097, 0.011358, 0.000066
0.018056, 0.012634, 0.000049
0.018196, 0.011351, 0.000051
0.018966, 0.024197, 0.000045
0.019465, 0.017535, 0.000048
0.018568, 0.014137, 0.000048
0.018856, 0.022339, 0.000045
0.019187, 0.012245, 0.000051
0.019091, 0.012684, 0.000048
0.019080, 0.032150, 0.000047
0.019106, 0.012297, 0.000049
0.019512, 0.010662, 0.000055
0.022572, 0.012327, 0.000058
0.021118, 0.030854, 0.000047
0.020093, 0.031417, 0.000048
0.020841, 0.012303, 0.000055
0.020525, 0.020417, 0.000046
0.021000, 0.027348, 0.000046
0.021092, 0.013791, 0.000054
0.021473, 0.022011, 0.000048
0.027490, 0.013384, 0.000059
0.022286, 0.012502, 0.000057
0.021481, 0.018438, 0.000049
0.021015, 0.016585, 0.000050
0.021412, 0.016184, 0.000051
0.025948, 0.012657, 0.000059
0.021978, 0.017105, 0.000049
0.021315, 0.022519, 0.000050
0.021309, 0.017673, 0.000050
0.021741, 0.014040, 0.000052
0.022722, 0.012225, 0.000060
0.022358, 0.016599, 0.000052
0.023183, 0.011907, 0.000060
0.022397, 0.011805, 0.000057
0.021846, 0.035029, 0.000093
0.022205, 0.015771, 0.000051
0.023747, 0.021172, 0.000049
0.022973, 0.029980, 0.000050
0.024044, 0.013630, 0.000060
0.023016, 0.012434, 0.000057
0.023077, 0.016812, 0.000052
0.024816, 0.011968, 0.000061
0.025228, 0.013786, 0.000057
0.024118, 0.025848, 0.000050
0.026892, 0.010769, 0.000062
0.025763, 0.023607, 0.000053
0.029007, 0.016854, 0.000062
0.025084, 0.025425, 0.000051
0.025298, 0.012558, 0.000062
0.029751, 0.017092, 0.000063
0.031693, 0.027109, 0.000061
0.026010, 0.012539, 0.000063
0.025977, 0.012334, 0.000063
0.031469, 0.032549, 0.000054
0.025930, 0.017661, 0.000059
0.026844, 0.031521, 0.000051
0.027469, 0.029872, 0.000053
0.026378, 0.017533, 0.000059
0.028650, 0.011626, 0.000064
0.036540, 0.014874, 0.000068
0.030691, 0.011187, 0.000064
0.033466, 0.013721, 0.000069
0.026554, 0.013258, 0.000065
0.026162, 0.016253, 0.000060
0.026884, 0.020721, 0.000055
0.028411, 0.011419, 0.000064
0.028341, 0.029041, 0.000054
0.026316, 0.013543, 0.000060
0.026507, 0.016348, 0.000064
0.026759, 0.029666, 0.000053
0.027602, 0.012283, 0.000065
0.027209, 0.012021, 0.000066
0.027011, 0.023302, 0.000054
0.033541, 0.019349, 0.000065
0.027252, 0.011722, 0.000066
0.027802, 0.012134, 0.000066
0.046184, 0.014844, 0.000075
0.041871, 0.036524, 0.000068
0.028015, 0.022359, 0.000054
0.029504, 0.012638, 0.000066
0.028214, 0.016897, 0.000059
0.030450, 0.015470, 0.000067
0.031051, 0.022426, 0.000057
0.034915, 0.027545, 0.000067
0.029018, 0.020403, 0.000057
0.028926, 0.034713, 0.000054
0.029368, 0.024040, 0.000055
0.029594, 0.019877, 0.000055
0.029986, 0.012775, 0.000069
0.030381, 0.015478, 0.000064
0.029959, 0.025634, 0.000055
0.030310, 0.012328, 0.000068
0.030609, 0.012899, 0.000068
0.030565, 0.018745, 0.000059
0.029871, 0.032732, 0.000055
0.041325, 0.013983, 0.000074
0.029906, 0.015230, 0.000065
0.029626, 0.014190, 0.000080
0.029951, 0.011624, 0.000068
0.029812, 0.014672, 0.000065
0.030345, 0.011910, 0.000068
0.030066, 0.030670, 0.000057
0.030450, 0.017445, 0.000062
0.030425, 0.030620, 0.000055
0.032679, 0.012092, 0.000069
0.030607, 0.013579, 0.000068
0.030667, 0.018286, 0.000060
0.030584, 0.012289, 0.000069
0.030460, 0.014252, 0.000068
0.030465, 0.030040, 0.000055
0.030589, 0.015624, 0.000067
0.030607, 0.012889, 0.000071
0.030396, 0.011996, 0.000070
0.030440, 0.029483, 0.000058
0.030275, 0.018052, 0.000075
0.030269, 0.011741, 0.000071
0.031005, 0.012242, 0.000070
0.030750, 0.025808, 0.000056
0.030471, 0.032039, 0.000058
0.033476, 0.021518, 0.000065
0.037480, 0.028983, 0.000067
0.031862, 0.011725, 0.000072
0.031545, 0.013290, 0.000071
0.038349, 0.017941, 0.000075
0.032952, 0.023492, 0.000063
0.030712, 0.013865, 0.000071
0.030539, 0.021068, 0.000062
0.030629, 0.012356, 0.000071
0.030647, 0.033788, 0.000058
0.030557, 0.012075, 0.000073
0.032773, 0.014885, 0.000068
0.030657, 0.021369, 0.000062
0.031108, 0.013811, 0.000073
0.031103, 0.015741, 0.000083
0.030826, 0.012117, 0.000074
0.030945, 0.023561, 0.000060
0.030700, 0.022218, 0.000059
0.030755, 0.014377, 0.000073
0.030690, 0.013426, 0.000074
0.031015, 0.021956, 0.000062
0.038365, 0.014321, 0.000074
0.030979, 0.028261, 0.000059
0.031611, 0.012909, 0.000074
0.031733, 0.026220, 0.000060
0.031524, 0.011976, 0.000074
0.031691, 0.016501, 0.000068
0.035131, 0.011158, 0.000074
0.031581, 0.025214, 0.000062
0.031351, 0.018204, 0.000067
0.031500, 0.013515, 0.000075
0.030799, 0.019696, 0.000064
0.030853, 0.012103, 0.000075
0.031286, 0.028337, 0.000059
0.030566, 0.016637, 0.000070
0.030984, 0.030682, 0.000061
0.030943, 0.012721, 0.000076
0.031132, 0.011218, 0.000076
0.031411, 0.023889, 0.000061
0.031750, 0.013391, 0.000075
0.039777, 0.013364, 0.000078
0.040898, 0.013131, 0.000080
0.035465, 0.034824, 0.000064
0.040523, 0.019278, 0.000078
0.032162, 0.017637, 0.000070
0.033741, 0.012620, 0.000076
0.041678, 0.022746, 0.000076
0.034390, 0.014727, 0.000077
0.034234, 0.011944, 0.000077
0.039365, 0.013794, 0.000080
0.035944, 0.011968, 0.000080
0.036403, 0.019912, 0.000076
0.031115, 0.015652, 0.000071
0.036662, 0.027442, 0.000067
0.031521, 0.012001, 0.000077
0.032214, 0.018373, 0.000086
0.031588, 0.028225, 0.000064
0.031349, 0.019214, 0.000066
0.032860, 0.034620, 0.000064
0.031508, 0.012872, 0.000077
0.031587, 0.020896, 0.000068
0.032395, 0.012809, 0.000078
0.032492, 0.015693, 0.000079
0.031465, 0.011552, 0.000077
0.031821, 0.013660, 0.000093
0.032975, 0.018670, 0.000073
0.033610, 0.014255, 0.000079
0.031703, 0.011536, 0.000080
0.031652, 0.019559, 0.000069
0.031846, 0.024334, 0.000064
0.038557, 0.026979, 0.000072
0.030982, 0.028594, 0.000063
0.031423, 0.012058, 0.000080
0.031345, 0.015755, 0.000075
0.031334, 0.022107, 0.000065
0.031729, 0.012505, 0.000080
0.032884, 0.016624, 0.000080
0.031865, 0.019848, 0.000070
0.031288, 0.012224, 0.000080
0.038794, 0.029004, 0.000069
0.040502, 0.011027, 0.000080
0.034383, 0.025378, 0.000078
0.031887, 0.013314, 0.000080
0.031285, 0.012201, 0.000100
0.032349, 0.014859, 0.000080
0.032496, 0.025240, 0.000066
0.031542, 0.014425, 0.000080
0.039685, 0.012257, 0.000090
0.041000, 0.023821, 0.000082
0.032159, 0.028714, 0.000067
0.034979, 0.035991, 0.000067
0.032809, 0.021176, 0.000070
0.038540, 0.013705, 0.000087
0.042081, 0.016290, 0.000092
0.031460, 0.013451, 0.000082
0.037828, 0.034169, 0.000074
0.031871, 0.012334, 0.000081
0.033139, 0.033053, 0.000068
0.031420, 0.012566, 0.000080
0.039919, 0.014342, 0.000083
0.032385, 0.014507, 0.000110
0.031748, 0.020682, 0.000068
0.032206, 0.015136, 0.000082
0.031850, 0.012673, 0.000081
0.033808, 0.013510, 0.000083
0.031098, 0.027735, 0.000064
0.030904, 0.032893, 0.000068
0.030860, 0.013440, 0.000082
0.030824, 0.018972, 0.000070
0.031146, 0.021305, 0.000068
0.030865, 0.015500, 0.000077
0.031224, 0.033595, 0.000066
0.030755, 0.013707, 0.000082
0.031298, 0.015105, 0.000081
0.031341, 0.011598, 0.000083
0.030759, 0.021908, 0.000067
0.033595, 0.032518, 0.000068
0.035877, 0.012693, 0.000083
0.038589, 0.035795, 0.000068
0.036757, 0.031497, 0.000071
0.031458, 0.020644, 0.000069
0.031123, 0.015306, 0.000079
0.031795, 0.022587, 0.000069
0.031210, 0.022333, 0.000067
0.031065, 0.011611, 0.000084
0.031097, 0.011734, 0.000084
0.032045, 0.013542, 0.000084
0.032431, 0.017873, 0.000080
0.032163, 0.017721, 0.000080
0.031369, 0.016446, 0.000093
0.032383, 0.013079, 0.000086
0.032273, 0.023963, 0.000071
0.036806, 0.013092, 0.000086
0.042007, 0.013938, 0.000102
0.037084, 0.012242, 0.000088
0.035588, 0.012776, 0.000088
0.033392, 0.020206, 0.000086
0.039125, 0.013351, 0.000088
0.041006, 0.015639, 0.000092
0.040742, 0.013741, 0.000095
0.042441, 0.014166, 0.000097
0.033209, 0.013331, 0.000087
0.031618, 0.032805, 0.000069
0.045317, 0.012780, 0.000106
0.033410, 0.016616, 0.000087
0.042978, 0.013974, 0.000089
0.032801, 0.018268, 0.000096
0.044298, 0.027747, 0.000077
0.033204, 0.012577, 0.000087
0.037799, 0.012507, 0.000089
0.040471, 0.027052, 0.000075
0.035295, 0.013932, 0.000089
0.045547, 0.013215, 0.000100
0.033885, 0.014412, 0.000087
0.044367, 0.032068, 0.000089
0.038617, 0.014197, 0.000089
0.048508, 0.032755, 0.000119
0.045486, 0.021818, 0.000097
0.044448, 0.021302, 0.000091
0.043157, 0.021984, 0.000095
0.045881, 0.014651, 0.000100
0.047425, 0.033942, 0.000091
0.043055, 0.013016, 0.000101
0.042090, 0.015451, 0.000095
0.032586, 0.030575, 0.000072
0.031527, 0.021037, 0.000074
0.035244, 0.012961, 0.000090
